timestamp,"30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=10000000)",bitcoin
1443960000000,8.61687072789,4.86431892272,8.37732390481,4.86431892272,10297.8754142,10.4906789004,12502.7516679,10.4033528953,166.767638667
1444046400000,8.30878216226,4.84947405159,8.15986353319,4.84947405159,10235.0215447,10.42664824,12426.4401677,10.3398552359,166.258699154
1444132800000,8.4775265673,4.9093173516,8.34988319965,4.9093173516,10406.1002721,10.6839813166,12634.1485307,10.5950462329,168.310358593
1444219200000,8.73950112925,4.98995056952,8.47214918749,4.98995056952,10708.6723041,11.0349400068,13001.504206,10.9430834896,171.074776709
1444305600000,8.64674647838,4.95815440877,8.40008022453,4.95815440877,10573.1770461,10.8943098657,13016.0209639,10.8036239752,169.984681522
1444392000000,8.36412497642,4.96513793596,8.13779050871,4.96513793596,10602.9615438,10.9249989903,13088.7324059,10.8340576388,170.224103804
1444478400000,8.42283927409,4.9638219438,8.19647683719,4.9638219438,10597.3409893,10.919207726,13133.374813,10.8283145819,170.17898651
1444564800000,8.39556448362,4.98308682499,8.22285542693,4.98308682499,10679.5987808,11.0039638844,13269.9959177,10.9123652172,170.839461039
1444651200000,8.55066217962,5.03046622669,8.36513272994,5.03046622669,10886.8656337,11.2132161987,13211.6906224,11.1198756834,172.463809908
1444737600000,8.71302641421,5.09356298277,8.44607981852,5.09356298277,11058.3013269,11.4945092381,13319.0772852,11.3988271968,174.627010386
1444824000000,8.7450623116,5.09530049344,8.45206456286,5.09530049344,10971.6296782,11.5023512271,13242.2039901,11.4066039079,174.686578962
1444910400000,8.74633890722,5.19496755883,8.48410334503,5.19496755883,11152.1500081,11.9523366964,13350.6404455,11.8528436298,178.103550878
1444996800000,8.64198001218,5.19496755883,8.38386636274,5.19496755883,11542.9751537,12.3712042444,13614.2649308,12.2682244607,181.224354765
1445083200000,8.80934528976,5.19496755883,8.55679561759,5.19496755883,11995.9227148,13.3709540548,13983.5650299,13.2596522018,188.546965027
1445169600000,9.19569112078,5.19496755883,8.79493634346,5.19496755883,11759.9986741,13.1125520728,13743.3430977,13.0034011971,186.725071493
1445256000000,9.06158400164,5.19496755883,8.35839853807,5.19496755883,11581.5233831,12.7273215456,13542.8429573,12.6213773873,183.982195914
1445342400000,8.85937619078,5.19496755883,8.1656675624,5.19496755883,11781.8217269,12.9474360626,13635.209433,12.8396596376,185.573149362
1445428800000,8.70433031496,5.19496755883,8.03459335881,5.19496755883,11745.3151687,12.9073177906,13216.6947778,12.7998753163,185.285645564
1445515200000,9.74091330506,5.19496755883,12.5894728895,5.19496755883,12605.5627901,13.8526725358,13538.2528593,13.7373607849,192.070969482
1445601600000,9.75594210779,5.19496755883,12.5947332663,5.19496755883,13985.387218,14.1206655737,14082.9782699,14.003123008,193.928866666
1445688000000,9.5814917829,5.19496755883,12.4315450172,5.19496755883,14065.9942552,14.2020523095,14164.1477889,14.0838322683,194.487736833
1445774400000,9.63454538084,5.19496755883,12.5620887804,5.19496755883,14537.8284903,15.108614111,14639.2745177,14.9828477116,200.695119725
1445860800000,9.47046508178,5.19496755883,12.3649877609,5.19496755883,14303.3004933,14.7575511876,14407.7867985,14.6347070893,198.363449364
1445947200000,9.63745579254,5.19496755883,12.5985664986,5.19496755883,16566.5958413,15.3232235457,15959.2540797,15.1956707047,202.165188512
1446033600000,9.72847141242,5.19496755883,12.730282252,5.19496755883,17224.8460637,16.590136021,16479.3014268,16.4520372081,210.52262057
1446120000000,10.2039213522,5.19496755883,13.2655156765,5.19496755883,18594.8335646,17.4951319057,18090.9029107,17.3494997696,216.264650202
1446206400000,11.0633231756,5.19496755883,14.3404291678,5.19496755883,20368.3165195,20.4948908016,19584.3457845,20.3242882167,225.324373994
1446292800000,11.202890454,5.19496755883,14.5119351959,5.19496755883,20364.8454976,20.7973560304,19353.2588876,20.624235679,226.987051512
1446379200000,11.044138234,5.19496755883,14.3275513618,5.19496755883,19900.4685977,20.2629546645,19118.303061,20.0942827513,224.070762773
1446465600000,10.9871464505,5.19496755883,14.2581629946,5.19496755883,20974.0371714,22.0021221678,19739.7418563,21.81897316,233.686749077
1446552000000,11.5811547919,5.19496755883,15.0072690954,5.19496755883,22626.6291798,27.4579178821,20294.1616452,27.2293540018,262.660026163
1446638400000,13.2370496151,5.19496755883,17.0525967516,5.19496755883,26431.6573075,37.7772885252,23441.8773867,37.4628246358,329.677987461
1446724800000,11.0536550785,5.19496755883,14.3647183947,5.19496755883,22009.6144058,26.5466164273,20465.7297779,26.3256383588,271.434846939
1446811200000,10.8327586758,5.19496755883,14.0474005057,5.19496755883,20267.0130487,24.3676475145,19581.4500178,24.1648075143,260.295045094
1446897600000,11.1992699733,5.19496755883,14.4968505485,5.19496755883,20973.616717,26.1966662002,20136.3258152,25.9786011706,270.063827677
1446984000000,11.0823578902,5.19496755883,14.0423679962,5.19496755883,20841.771312,26.0390059432,19872.4967405,25.8222533015,269.251160673
1447070400000,11.2092826803,5.19496755883,14.3224421313,5.19496755883,20647.4769781,25.9668630159,19596.138739,25.7507109029,268.878170879
1447156800000,11.0023069519,5.19496755883,14.6556183447,5.19496755883,20609.5968293,24.7762471316,18845.0656846,24.5700058861,262.713956492
1447243200000,10.1812010227,5.19496755883,13.3217525997,5.19496755883,16692.1139665,17.3968752613,16239.6745456,17.2520610284,223.590517616
1447329600000,10.3586482649,5.19496755883,13.5641469579,5.19496755883,17704.6497945,19.1901085565,17224.7656099,19.0303671772,235.114137652
1447416000000,10.5167327399,5.19496755883,14.3784136821,5.19496755883,17206.0996018,18.267248278,16739.7286104,18.1151889279,229.460769462
1447502400000,10.5030568829,5.19496755883,13.8957329322,5.19496755883,17489.6652355,18.7121880344,17015.6082032,18.5564249381,232.255285016
1447588800000,10.348948598,5.21669498174,13.6749581713,5.21669498174,17635.9627239,18.8687116771,17157.9403011,18.7116456543,233.226669099
1447675200000,9.92992116728,4.98975382806,13.2691551368,4.98975382806,16517.720926,17.227025816,16070.0084251,17.0836254357,223.080641865
1447761600000,10.28355945,5.2250507079,13.6451054279,5.2250507079,17567.6047759,18.8517414084,17091.4351939,18.6948166487,233.600234774
1447848000000,10.1978574371,5.20335232266,13.5451992808,5.20335232266,17703.7311186,18.6951678667,17223.8718348,18.5395464489,232.630148899
1447934400000,10.1887112817,5.22409692919,13.5283695382,5.22409692919,17838.9010408,18.8442348056,17355.3779789,18.687372532,233.557593478
1448020800000,9.88955679221,5.04921648464,13.1525034415,5.04921648464,17037.6227467,17.582585872,16575.8183172,17.4362257558,225.739083154
1448107200000,9.92206974646,5.12331298905,13.2468745717,5.12331298905,17537.6719297,18.0986295613,17062.313677,17.9479738191,229.05177078
1448193600000,9.8532565878,5.05743169036,13.0961102144,5.05743169036,17086.6338592,17.6331646473,16623.5009845,17.4863835057,226.106366477
1448280000000,9.75092858573,5.06734952023,13.0118825845,5.06734952023,17153.6490313,17.7023233578,16688.6997117,17.5549665286,226.549770286
1448366400000,9.77601900151,5.03563252965,13.0051352805,5.03563252965,16994.203238,17.4807225304,16533.5756935,17.3352103401,225.131775158
1448452800000,9.90879265742,5.10724740718,13.1481794807,5.10724740718,17401.3404112,17.9779310919,16929.6774216,17.828280062,228.333514842
1448539200000,10.7651008541,5.56060401046,14.2604188327,5.56060401046,20148.4733374,21.1696361823,19602.3493638,20.9934169144,248.602066266
1448625600000,10.6120416073,5.6150268646,14.0475208646,5.6150268646,20266.7060902,21.5840199508,19717.3774202,21.4043512893,251.035189352
1448712000000,10.4198707145,5.56032709037,13.8173939152,5.56032709037,19805.6646383,21.1634908787,19268.8324877,20.9873227652,248.589685793
1448798400000,10.6823335192,5.68728419692,14.1512448718,5.68728419692,20595.2964673,22.1299288321,20037.0613616,21.9457159422,254.265651741
1448884800000,10.8376727664,5.92050779765,14.3772325577,5.92050779765,21470.4086892,23.9449327979,20888.4536839,23.7456115392,264.692553016
1448971200000,10.3138225984,5.63801711915,13.737886338,5.63801711915,19872.6880136,21.6599192335,19334.0391958,21.4796187749,252.06303179
1449057600000,10.1968627891,5.51006221125,13.5370550447,5.51006221125,19080.9931717,20.6767746591,18563.803227,20.5046580453,246.342456394
1449144000000,10.5249168278,5.62814795965,13.9821039788,5.62814795965,19666.1762968,21.5630196111,19133.1249751,21.3835257597,251.621803924
1449230400000,10.7302236209,5.62648576009,14.1895308024,5.62648576009,19597.746981,21.550282902,19066.5504345,21.3708950729,251.54749073
1449316800000,11.6797677379,5.9653803747,15.4749979065,5.9653803747,21577.9198805,24.1463171338,20993.0507865,23.9453195213,266.698704749
1449403200000,11.84391622,6.15340877184,15.7526028993,6.15340877184,22392.5493368,25.6684977903,21785.5997274,25.4548293147,275.105030385
1449489600000,12.1202836168,6.19951792549,16.131123041,6.19951792549,23069.4403326,26.0531797617,22444.1436061,25.836309135,277.16646667
1449576000000,12.3326449014,6.18863311666,16.3054696445,6.18863311666,23833.4957766,25.961693977,23187.4893423,25.7455848918,276.679831412
1449662400000,14.0314855312,6.61617852132,18.5254966401,6.61617852132,28001.6680121,29.5454771378,27242.6833513,29.2995360971,295.776438159
1449748800000,13.921175227,6.48594404283,18.3504725572,6.48594404283,28057.5834713,28.3849750682,27297.083223,28.1486942231,289.967610517
1449835200000,14.1887649424,6.78593944362,18.7008507497,6.78593944362,28461.5028833,31.0118999494,27690.0544074,30.7537521824,303.385327619
1449921600000,14.1267721201,6.74507722549,18.8577916306,6.74507722549,29325.1675276,30.6384173886,28530.3094385,30.3833785472,301.558462298
1450008000000,14.5666374005,6.80346066229,20.68689019,6.80346066229,29851.4567293,31.1688119402,29042.3335817,30.909358014,304.168665093
1450094400000,15.0394404823,6.93277258132,20.9949784341,6.93277258132,30347.6730733,32.3536498002,29525.0999914,32.0843331036,309.949933736
1450180800000,15.3629150593,7.10697772784,21.1947454254,7.10697772784,28992.3284103,33.9796002371,28206.4919188,33.6967488821,317.738285797
1450267200000,16.0992560574,7.19868374101,21.687830138,7.19868374101,28951.5347128,34.8565225482,28166.8039338,34.5663715586,321.838272111
1450353600000,17.0384667202,7.14393531104,22.9503490966,7.14393531104,28642.6183035,34.3263312098,27866.2606976,34.0405936134,319.390582959
1450440000000,16.5402554488,7.17962263757,22.5552889864,7.17962263757,28848.0716156,34.6692836407,28066.1452017,34.3806912562,320.986089571
1450526400000,16.5963296732,7.27019292994,22.4581123673,7.27019292994,29262.5507165,35.5439834164,28469.3898548,35.2481098981,325.035300156
1450612800000,16.0879420855,7.18764970547,22.3187138149,7.18764970547,28778.5859024,34.7368755364,27998.5428975,34.4477205067,321.344963187
1450699200000,16.6978177629,6.95513191224,21.4989957659,6.95513191224,27092.6628445,32.4894255424,26358.3167509,32.218978628,310.94957321
1450785600000,16.2320961962,6.90464733773,21.245714122,6.90464733773,26624.9003886,32.0221231324,25903.2329871,31.7555661141,308.713345845
1450872000000,16.747055809,6.91308510894,21.9356537892,6.91308510894,27141.7746448,32.0960963717,26406.0973768,31.828923589,309.06992005
1450958400000,16.8220056516,7.14724822994,22.1406843968,7.14724822994,28331.9280754,34.27044313,27563.9917221,33.9851707545,319.538875075
1451044800000,16.7181387824,7.08562462541,21.9758709032,7.08562462541,27926.5198773,33.6794833182,27169.5721052,33.3991301819,316.783809539
1451131200000,15.5592215558,6.61146377176,20.7851280831,6.61146377176,25506.3136668,29.1719082193,24814.9655364,28.9290768231,295.585045917
1451217600000,15.3403192984,6.62425643818,20.6366426618,6.62425643818,25528.6143134,29.2847989508,24836.6617245,29.041027835,296.156979912
1451304000000,15.6007551285,6.65814034063,20.9207874187,6.65814034063,25739.1724046,29.5843897895,25041.5126428,29.338124834,297.671860007
1451390400000,15.3054472138,6.61809977105,20.7785030898,6.61809977105,25555.5518575,29.2285619585,24862.8691269,28.9852589679,295.881727896
1451476800000,15.5199234109,6.75697618913,20.8834734295,6.75697618913,26150.9972597,30.4552457895,25442.1749932,30.2017316963,302.090608989
1451563200000,15.4475062371,6.65125358284,20.7447398615,6.65125358284,25622.6077342,29.502213584,24928.1074555,29.2566326757,297.363967127
1451649600000,16.1167659555,6.77245424761,21.3664234668,6.77245424761,26253.5429225,30.5774057576,25541.9411578,30.3228747863,302.782601381
1451736000000,16.6382999861,6.77215558166,22.1167791917,6.77215558166,28207.0046727,30.574708824,27442.4543658,30.3202003024,302.769248636
1451822400000,16.3737202842,6.73064270092,21.8946798394,6.73064270092,27960.8225562,30.1998668033,27202.9450106,29.9484785236,300.913292499
1451908800000,16.1944396366,6.74939491792,21.6853997239,6.74939491792,28061.0566213,30.3681462622,27300.4622334,30.1153571987,301.751665833
1451995200000,16.7701608078,6.73997412625,22.2359335068,6.73997412625,27904.1181045,30.2830669874,27147.777532,30.0309861367,301.328972715
1452081600000,16.6683242922,6.73544934499,22.077278245,6.73544934499,27874.355466,30.2427096429,27118.8216092,29.9909647329,301.128186626
1452168000000,17.5986966814,7.02933258508,22.7877302926,7.02933258508,29498.1687876,32.8818284437,28698.6215027,32.6081151078,314.267106189
1452254400000,18.205858724,7.12255451731,24.2222294265,7.12255451731,29953.828809,33.7539759899,29141.9308681,33.4730027653,318.434868423
1452340800000,19.1602675941,7.02699116992,26.7555870876,7.02699116992,33196.1320115,32.8482214813,32296.3515061,32.5747878949,314.162426299
1452427200000,18.776916701,6.9011735566,26.2028613545,6.9011735566,32418.7774774,31.6719328739,31540.0671514,31.4082908926,308.537377723
1452513600000,18.7779077439,6.96895044666,26.0669851057,6.96895044666,32893.6751524,32.2940372436,32002.0927343,32.025216771,311.567544079
1452600000000,19.755483271,6.97740832668,28.2794024754,6.97740832668,37644.7575934,32.3724246835,36624.3971792,32.102951702,311.945678624
1452686400000,19.0202670371,6.68053821717,27.3306198737,6.68053821717,37541.854736,29.6177040735,36524.2835017,29.3711618048,298.673222228
1452772800000,19.2338229959,6.72692661073,27.6196200474,6.72692661073,37802.3594598,29.9730069855,36777.72725,29.7235071214,300.464709261
1452859200000,18.3140557683,6.33648384799,25.991867464,6.33648384799,37824.1313392,26.5502154468,36798.909003,26.3292074195,283.3088052
1452945600000,16.5950930679,5.78349604335,23.4870186754,5.78349604335,36697.5949523,21.916172903,35702.9073628,21.7337393499,258.584616823
1453032000000,17.4598814193,5.98569331432,24.7574835168,5.98569331432,37194.4793679,23.4485528317,36186.323736,23.2533635153,267.62474163
1453118400000,17.5654680573,6.0008599901,24.926411925,6.0008599901,39673.0339197,23.5673817058,38597.6971155,23.3712032397,268.302854837
1453204800000,17.81814405,6.03722140305,25.2258615633,6.03722140305,39249.0148733,23.8529885354,38185.1710969,23.6544326347,269.9286003
1453291200000,17.7517897369,5.9769271308,24.9975325113,5.9769271308,39285.5204178,23.3765446587,38220.6871594,23.1819547493,267.232799131
1453377600000,19.0895959718,6.48515870818,27.9532678523,6.48515870818,43429.8549517,27.352065158,42252.6895873,27.1243824119,289.956206001
1453464000000,20.9266128149,6.15691605018,33.7946400196,6.15691605018,54939.3801664,24.5832463909,53450.2493473,24.3786117129,275.280235829
1453550400000,20.9372971722,6.10055983765,33.8317540231,6.10055983765,57394.7764681,24.1260479942,55839.0921806,23.9252191051,272.720409506
1453636800000,21.8560078372,6.26233218101,35.0519082809,6.26233218101,64244.0735931,28.1859391044,62502.7392417,27.9513150648,279.989294236
1453723200000,22.036956204,6.22274401098,35.8961143534,6.22274401098,63831.3602299,27.8298585942,62101.2124661,27.5981986229,278.220704402
1453809600000,27.3181013507,6.18097341171,44.7300517929,6.18097341171,91057.4461257,30.6216131643,88589.3358391,30.3667142039,276.353128694
1453896000000,27.9079197248,6.17851647075,45.5999059659,6.17851647075,97582.5256034,28.8580764109,97601.711424,28.6178573983,276.244659897
1453982400000,26.4244891959,5.99451452479,42.8175223841,5.99451452479,94825.3479664,27.1404479351,96851.859091,26.9145267229,268.023639075
1454068800000,26.1328526578,6.00071343285,42.5600129479,6.00071343285,95148.2285493,27.1958468109,97181.6399501,26.96946445,268.297182981
1454155200000,25.1618563977,5.92199376876,40.9156536741,5.92199376876,94246.1202439,26.4820437159,96260.2527013,26.2616031604,264.776215958
1454241600000,24.1462603708,5.93244472625,38.6250712223,5.93244472625,89715.9685473,26.5753807425,91633.2871991,26.3541632355,265.242823161
1454328000000,24.731999401,5.89345583242,39.7033368644,5.89345583242,89037.9747486,26.2260661694,90940.8040049,26.00775641,263.499608559
1454414400000,24.2520880575,5.85006710421,38.531347221,5.85006710421,87458.1210696,25.8406118282,89327.187296,25.6255106492,261.563232219
1454500800000,24.4300596628,5.82630564835,38.7902256411,5.82630564835,90542.6007633,25.6299983815,92477.5853601,25.4166503809,260.497298985
1454587200000,24.896656041,5.86500515336,39.7064143693,5.86500515336,92167.6638302,25.9704776871,94137.377626,25.7542954851,262.227574933
1454673600000,25.7105299388,6.10424169647,41.0760488331,6.10424169647,95035.1465447,28.0891756736,97066.1412717,27.8553571076,272.923971082
1454760000000,25.7008100824,5.88571400732,41.2553114635,5.88571400732,94245.5408062,26.0780290136,96259.6608805,25.8609515379,263.153479073
1454846400000,25.8969049813,5.92897107417,41.4521099223,5.92897107417,100216.860421,26.4613500662,102358.593479,26.2410817679,265.087526093
1454932800000,25.6697150791,5.92357208447,41.265039753,5.92357208447,104916.017443,26.4131580428,107158.176117,26.1932909022,264.846134323
1455019200000,25.6853409796,5.86749632969,41.4855027651,5.86749632969,112535.293271,28.3313507223,114940.283378,28.0955162544,262.338956783
1455105600000,26.1868555321,5.92601644063,42.2953015849,5.92601644063,130576.993002,32.8734433214,133367.55201,32.5997997846,264.955422818
1455192000000,27.2835057486,5.96031319002,44.526520009,5.96031319002,165115.588707,32.7577527739,168644.271538,32.4850722628,266.488849164
1455278400000,28.559555519,5.98372308678,46.6695797381,5.98372308678,332273.863914,37.5377763303,339374.8838,37.2253061769,267.535518399
1455364800000,29.3793725689,5.91389768509,49.6787641893,5.91389768509,323538.968028,35.8488425615,330453.314583,35.5504313493,272.881965275
1455451200000,30.2391427744,6.22647312533,50.6952092369,6.22647312533,330494.291494,35.9840898021,337557.280164,35.6845527714,279.500035897
1455537600000,30.5026654484,6.20702936172,51.834458152,6.20702936172,348889.622049,39.0309795659,356345.73706,38.7060797618,281.2321612
1455624000000,31.7643495067,6.24085101921,56.0369513431,6.24085101921,324463.598795,36.2983915086,331397.705619,35.9962381827,282.370146328
1455710400000,31.7020148533,6.61480639145,54.7268339965,6.61480639145,292275.558249,34.1508344827,298521.77493,33.8665577477,289.681986893
1455796800000,31.4551485478,6.49087615015,53.2438911677,6.49087615015,300791.08128,36.6988282729,308296.280625,36.3933416506,297.109481409
1455883200000,31.6664122822,6.39033751623,54.3847361817,6.39033751623,303014.851257,37.1941095592,306340.992089,36.8845001401,294.224270003
1455969600000,32.5092293744,6.53620879257,57.3587246289,6.53620879257,313521.624841,38.9137173427,316963.096683,38.5897936472,301.025754845
1456056000000,33.7103565995,6.81598381201,58.6087190179,6.81598381201,322734.043543,41.8714532768,326276.638487,41.522908938,312.465868423
1456142400000,33.2803305518,6.5856948687,61.6409342882,6.5856948687,330838.26161,44.0417003785,334469.815134,43.6750905731,305.776679793
1456228800000,32.4006050579,6.20928850504,59.0951545226,6.20928850504,336147.624398,45.3815017039,339837.457865,45.0037391887,296.274815926
1456315200000,31.8625614069,6.08245810633,58.1277984109,6.08245810633,340366.965853,44.3385824468,344103.114291,43.9695013499,292.870447413
1456401600000,32.3532956358,6.15443834941,59.8407808602,6.15443834941,362581.511705,48.5471373438,366561.505313,48.1430235965,297.054216606
1456488000000,32.4016687623,6.16252476894,61.6348625202,6.16252476894,356450.36176,47.323886142,360363.054812,46.9299549236,298.523352883
1456574400000,32.5383109581,6.23181664607,64.4021883333,6.23181664607,371281.619983,47.787775201,375357.113152,47.3899824996,299.986479948
1456660800000,32.5388279513,6.17961829647,64.5759367878,6.17961829647,419236.163231,47.1784118409,423838.045004,46.7856915727,298.073848855
1456747200000,33.0551126877,6.38096250017,66.5968128529,6.38096250017,413661.226643,49.4920337138,418201.913316,49.0800545056,305.382596114
1456833600000,33.0637801317,6.34540940745,65.2710688148,6.34540940745,417699.226325,49.3494159982,422284.237411,48.9386239615,304.94259633
1456920000000,32.474812188,6.23471714787,64.9623892314,6.23471714787,439001.227431,54.2349478073,443820.066844,53.7834878615,303.103952278
1457006400000,31.7854355794,6.05920042385,63.0912646736,6.05920042385,472929.860877,59.0162694506,478121.128943,58.5250090571,295.921152438
1457092800000,34.2836887745,6.00224403099,69.8640744726,6.00224403099,485237.890569,57.0180217675,490564.261717,56.5433950913,294.434163861
1457179200000,35.0043566619,5.82888135049,72.3700731217,5.82888135049,511794.401175,60.4627579627,517412.278478,59.959456779,285.160052326
1457265600000,34.1142973669,5.79557099071,70.2863099453,5.79557099071,577504.360656,62.5498833456,614300.084348,62.0292086131,284.915724614
1457352000000,34.4327355726,6.13576854745,71.004821603,6.13576854745,547408.678207,58.2970936545,578499.600678,57.8118197896,289.048129029
1457438400000,34.5198099704,6.40384791927,71.606122324,6.40384791927,579066.168628,57.6034477304,611955.127227,57.1239478795,288.973748807
1457524800000,35.7861255394,6.42360789766,74.5146683482,6.42360789766,625423.125228,62.8740561358,660944.99887,62.3506829398,288.828481123
1457611200000,37.8724299566,6.44780050589,80.3848107439,6.44780050589,668680.647231,66.8753516831,717259.029734,66.318671095,289.309236917
1457697600000,42.5814018022,7.274681793,93.4297766039,7.274681793,708653.59073,66.7521585072,771180.058152,66.1965033978,295.507331914
1457784000000,40.6448775709,6.71496852805,90.0106973326,6.71496852805,720496.101784,71.9125894954,777576.675714,71.3139781744,290.623335951
1457870400000,41.776582466,6.63082238063,92.4257502926,6.63082238063,753111.178454,74.8667502199,812775.6488,74.2435480162,290.954796217
1457956800000,40.911982867,6.21927542989,88.4132345454,6.21927542989,710629.989164,72.3890538815,749558.246411,71.7864763986,290.62547169
1458043200000,40.4899406802,6.0626512436,88.8471353345,6.0626512436,705702.28739,71.8870884781,744360.605506,71.2886894315,292.067203611
1458129600000,41.0269019679,6.10934760393,95.3882682755,6.10934760393,769468.998324,72.9869604861,811620.452058,72.3794059377,291.787920709
1458216000000,41.8537358982,6.10244696159,114.643798227,6.10244696159,900720.938065,66.8685626261,950062.363167,66.3119385512,293.13208279
1458302400000,40.85502377,5.90397574265,104.590688616,5.90397574265,986433.583766,60.0392196879,1000116.45093,59.5394441011,291.459058455
1458388800000,40.9243349213,5.92079528772,108.905834564,5.92079528772,1079631.15811,64.5623514986,1094606.77326,64.0249246755,286.866643041
1458475200000,41.1760738535,6.07120755771,109.026591718,6.07120755771,1071399.44705,64.0700920647,1086260.87974,63.5367628838,287.91659028
1458561600000,41.5286597244,6.22574903443,110.559312123,6.22574903443,1130154.49435,66.1334158341,1145830.9211,65.5829112327,287.525678451
1458648000000,42.3262980735,6.5195916832,114.69821426,6.5195916832,1192230.87717,69.7659486063,1208768.36838,69.1852062503,291.753154058
1458734400000,42.2681831074,6.25630177427,113.405163697,6.25630177427,1179382.87545,69.3343410533,1195742.15142,68.7571914641,292.308309542
1458820800000,42.8442744755,6.36437354162,116.423798211,6.36437354162,1152433.99601,66.5867274743,1168419.46279,66.0324494379,291.196376337
1458907200000,44.7027657196,6.68228456354,123.796166109,6.68228456354,1222970.20261,66.9089885099,1239934.08047,66.3520279237,292.030466101
1458993600000,44.1361692572,6.65187795785,122.360433696,6.65187795785,1209209.75867,66.1561513734,1225982.76476,65.605457518,291.423935013
1459080000000,45.7944553037,6.79647213071,127.249583404,6.79647213071,1477196.23025,66.8134096645,1497686.48943,66.2572446912,292.871576643
1459166400000,44.9396762905,6.53998715301,124.211046199,6.53998715301,1443072.58662,68.462122555,1463089.51512,67.8922334451,297.798572887
1459252800000,44.0021217195,6.46962972784,121.051400913,6.46962972784,1429510.82856,69.3229623459,1449339.64126,68.7459074748,292.293168141
1459339200000,43.9486576623,6.44438224349,122.163184944,6.44438224349,1408655.71849,69.6350037855,1428195.24898,69.055351434,290.313216297
1459425600000,43.6032155581,6.41553380719,120.966327646,6.41553380719,1339908.76434,69.799618291,1358494.70255,69.2185956633,291.043335848
1459512000000,44.072965491,6.37920773859,124.903769895,6.37920773859,1336769.14033,69.4355254664,1355311.52867,68.8575336028,291.721773089
1459598400000,44.4226021291,6.44706175123,123.006473768,6.44706175123,1335827.85019,70.6765506465,1354357.18185,70.0882283007,294.328753188
1459684800000,44.294230629,6.57926221347,123.272681632,6.57926221347,1347200.07369,70.784454662,1365887.15,70.1952341068,294.553433467
1459771200000,44.7460591102,6.77448982121,126.504937652,6.77448982121,1320173.63569,70.5035191852,1338485.82699,69.9166371795,293.968908873
1459857600000,44.9613653344,6.72425754767,127.439424159,6.72425754767,1304938.12295,69.6898707104,1323038.98173,69.1097616383,295.891617042
1459944000000,44.4607243198,6.6635082191,128.135308642,6.6635082191,1309045.70068,69.9092347986,1327203.53587,69.3272997065,296.104807596
1460030400000,44.5492110338,6.76279140475,127.136061685,6.76279140475,1278697.03835,68.2884726203,1296433.90579,67.7200289988,295.60184461
1460116800000,43.9583606485,6.62514255229,126.030028993,6.62514255229,1232638.73031,66.4768772988,1249736.72077,65.923513672,296.878330876
1460203200000,42.8136700872,6.3285171973,121.27014843,6.3285171973,1206716.51514,65.4721631425,1223454.93732,64.927162909,293.109444381
1460289600000,40.7869831739,5.52325833717,110.610163298,5.52325833717,1048526.39067,61.2798899037,1063070.55011,60.7697867896,294.845450786
1460376000000,40.9580869837,5.54199973741,110.569505716,5.54199973741,1044909.46633,61.2621842948,1059403.45524,60.7522285649,294.428064628
1460462400000,40.7492139334,5.48192796006,110.047976665,5.48192796006,1030519.55167,60.5062376635,1044813.9374,60.0025745482,297.423372766
1460548800000,41.7590913733,5.43471338568,114.54217638,5.43471338568,1048710.78211,59.2824579295,1063257.49926,58.7889817427,297.012000919
1460635200000,41.5631930717,5.46570617359,113.922955402,5.46570617359,1076233.10464,61.6411325366,1091161.58524,61.128022384,296.490933611
1460721600000,42.1623327876,5.51826312761,113.911787716,5.51826312761,1086852.05594,62.2493318027,1101927.83251,61.731158907,299.406503916
1460808000000,41.7714332314,5.41981032097,111.326531554,5.41981032097,1086084.30967,62.2053592198,1101149.4368,61.6875523585,301.526857924
1460894400000,43.0386368955,5.44410887394,115.880328413,5.44410887394,1153279.2044,66.0539394147,1169276.39511,65.5040963871,300.027458937
1460980800000,43.3978517628,5.4183915908,116.138508813,5.4183915908,1116260.3452,63.9336883313,1131744.04555,63.4014945958,299.262589937
1461067200000,44.0748027104,5.43297201582,118.652411804,5.43297201582,1131229.04057,65.2077047207,1146920.3724,64.6649058792,300.004325717
1461153600000,43.9662156908,5.50591462632,117.753875152,5.50591462632,1138122.97221,65.3080918644,1153909.9301,64.7644573851,304.898796434
1461240000000,44.9183119712,5.71723695809,120.349023243,5.71723695809,1142685.39096,65.4829832719,1158535.63437,64.93789297,309.33732815
1461326400000,43.9044041421,5.63597203396,116.943087639,5.63597203396,1125802.33654,64.0842527824,1141418.3943,63.5508057256,312.585352358
1461412800000,43.4980183148,5.60445744613,115.795621774,5.60445744613,1111699.5605,62.8602928799,1127119.99799,62.3370342513,312.65318478
1461499200000,44.2434776225,5.64376345159,119.978599012,5.64376345159,1150344.55561,64.9116890316,1166301.03967,64.3713542698,316.171416855
1461585600000,43.5226305326,5.49142188615,116.336532805,5.49142188615,1170090.0489,65.5877890594,1186320.42363,65.0418263382,317.817988581
