timestamp,bitcoin,"market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.1, min_volume=100000000)","volume-weighted (max_weight=0.1, min_volume=10000000)","volume-weighted (max_weight=0.1, min_volume=100000000)"
1411905600000,277.310656096,11.7541230554,100,13.9866271803,100
1411992000000,263.789538403,11.1730382943,100,12.5883337727,100
1412078400000,266.392128456,11.2906527221,100,12.8355134657,100
1412164800000,267.757078443,11.4923635028,100,12.9667118039,100
1412251200000,267.123422691,11.5050788718,100,12.905266787,100
1412337600000,261.929302718,11.3797225762,100,12.3984465433,100
1412424000000,243.37239811,10.5312103306,100,10.5763247759,100
1412510400000,218.693396327,9.32327114228,100,8.31464032046,100
1412596800000,229.764996107,9.75549365379,100,9.13589893656,100
1412683200000,227.330172826,9.63704161116,100,8.94123916918,100
1412769600000,237.041493943,10.0035252438,100,9.68929433905,100
1412856000000,258.595323332,10.7865284654,100,11.3757969412,100
1412942400000,254.657983737,10.5081212374,100,11.0267197604,100
1413028800000,250.152532696,10.230864571,100,10.6330539108,100
1413115200000,250.369735324,10.217317593,100,10.6515108511,100
1413201600000,266.401750826,10.8040909188,100,11.97372005,100
