timestamp,"30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: market_cap-weighted (max_weight=1, min_volume=0)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: volume-weighted (max_weight=1, min_volume=0)",bitcoin
1476792000000,3339.32678531,349.679962026,35.3992053827,13.082439399,54.606703384,251.835753963,81.3762179066,43.2548892859,13.082439399,26.1170642692,447.615014642
1476878400000,3353.97948625,351.58301364,35.6867499849,13.1439679872,53.8420981897,255.099216115,82.4489820204,43.7331843436,13.1439679872,25.9039296757,443.993454284
1476964800000,3378.948749,353.863249446,36.114081784,13.3423398075,53.3088405111,256.828486833,83.0102712908,44.3956918773,13.3423398075,25.7268212791,441.329001678
1477051200000,3364.5460385,351.85871632,35.8507947496,13.1760719321,53.4307745722,247.672426182,80.0361071079,43.9634646982,13.1760719321,25.5383268271,441.921207364
1477137600000,3415.73060186,357.225316528,36.3558078754,13.3382765538,54.3862084477,258.89235809,83.6632563857,44.5531973536,13.3382765538,26.1912164964,445.935122662
1477224000000,3464.39921756,362.283895667,36.7786755679,13.3295861799,57.1688110699,263.941155081,85.2881277045,45.1078891987,13.3295861799,27.3902874645,458.159714258
1477310400000,3456.50358226,360.79797881,36.683106668,13.2643804271,56.9562220919,260.794562372,84.268499424,44.9692495226,13.2643804271,27.2254013113,457.245024207
1477396800000,3430.24536736,358.274624296,36.4702133784,13.1755641208,57.3124959521,253.416474918,81.9095741247,44.5933107206,13.1755641208,27.1717959907,459.003312937
1477483200000,3396.46813463,354.234972711,36.0683297962,12.8933072969,58.629158829,250.618272205,81.0179532685,44.0508614602,12.8933072969,27.6163806737,465.061953547
1477569600000,3400.97960143,355.035008476,36.25539753,13.1702773666,61.9930167945,236.859467177,76.6011993752,44.3098233321,13.1702773666,28.4815696566,479.831689709
1477656000000,3402.29414149,355.423547033,36.2745073257,13.2424613116,62.3959460012,238.193082385,77.0505455059,44.3442915379,13.2424613116,28.6658689099,481.561894265
1477742400000,3259.13805231,339.477872074,34.5420393557,12.5853911048,64.9010132075,217.456118998,70.3628912834,41.9788006508,12.5853911048,29.0291065423,493.224082564
1477828800000,3261.56934614,339.505955949,34.4711444416,12.5201703641,65.5083303505,226.150648487,73.1640514305,41.8272136577,12.5201703641,29.5527916237,495.829589566
1477915200000,3361.73088899,350.36377213,35.7351263007,13.1388280752,64.224376572,236.585699224,76.5336947321,43.5509766977,13.1388280752,29.3672701232,489.616115664
1478001600000,3345.04888098,348.098585344,35.4924337099,12.8550081333,69.8674742149,223.957762129,72.4819419973,43.0801846806,12.8550081333,31.0545577245,513.399198836
1478088000000,3314.7526851,344.833299813,35.2473048498,12.7817664973,68.3675361428,223.392924953,72.3036253902,42.701689451,12.7817664973,30.5045859696,507.551978867
1478174400000,3360.82490795,349.534847677,35.6679088518,12.9102377667,70.7818770702,227.627452521,73.6547594594,43.1958053388,12.9102377667,31.501006825,517.107116624
1478260800000,3266.80019799,340.157708007,34.7963342161,12.6851301159,64.7349337884,224.533176042,72.6537135562,42.189758309,12.6851301159,29.2765289806,493.431013396
1478347200000,3282.97536646,342.047167773,34.8341999898,12.6271423845,64.2820628495,251.029367116,81.2427296392,42.3393683585,12.6271423845,30.0275047012,491.371094922
1478433600000,3343.66089755,348.370695005,35.2570510235,12.8681828953,65.9549738373,273.616760058,88.5300761148,42.8448140186,12.8681828953,31.3432761577,498.010669498
1478520000000,3323.9318123,347.210127067,35.3283834274,13.260415102,64.3216772542,259.9347531,84.122678613,42.895996339,13.260415102,30.303409345,491.410284248
1478606400000,3469.94433117,363.764246701,37.1622758925,14.2323746988,64.8243630496,289.711477786,93.7710237875,45.3742114267,14.2323746988,31.3196677968,492.550380354
1478692800000,3488.39958438,365.52602102,36.9820695981,14.1503222307,70.0197076877,289.298776619,93.6188335058,45.1142519645,14.1503222307,33.7898670638,513.519986854
1478779200000,3426.71933793,359.078930236,36.3809007964,14.0661383548,66.991716554,283.165889062,91.6366881349,44.359236463,14.0661383548,32.3345734761,501.93104389
1478865600000,3422.01514362,358.046515532,36.1333461877,14.1090779576,66.8149447911,280.40826705,90.6986298944,44.067464839,14.1090779576,32.2386252964,501.230542344
1478952000000,3405.78565988,356.902923729,36.2293085812,14.0695781416,65.2115071654,278.545993526,90.1072955122,44.1819436914,14.0695781416,31.4689205396,494.904577047
1479038400000,3349.0103028,350.628210431,35.7718657693,14.0204986856,62.963204442,272.452121557,88.0784307855,43.6672916801,14.0204986856,30.3843963808,486.054922693
1479124800000,3403.25427888,356.250295206,36.118537087,13.9264634986,64.1704835291,279.40199711,90.3937110676,44.0614638947,13.9264634986,30.9777120115,490.747958805
1479211200000,3412.80598552,357.057128209,36.3481561584,13.9085852152,65.5707351352,280.722219951,90.8228204228,44.2964753697,13.9085852152,31.6463367038,496.493385811
1479297600000,3414.76844789,356.63382423,36.2668956702,13.889041971,66.3499522301,280.903124634,90.8669029499,44.2130676929,13.889041971,32.0190857147,499.628117975
1479384000000,3435.18996734,358.05733139,36.4310289375,13.9456198863,71.2722157578,280.263727659,90.6016727244,44.3755477785,13.9456198863,34.353975962,519.390836833
1479470400000,3418.38599676,355.546816492,35.8302049195,13.7143427512,72.8123684205,281.608564163,91.0821475765,43.5541652703,13.7143427512,35.0985575247,525.428759361
1479556800000,3397.32310364,353.192022438,35.6483238981,13.6980591928,72.3704796153,278.436656993,90.017319846,43.3576982074,13.6980591928,34.8802079048,523.795233009
1479643200000,3375.16593384,350.986763111,35.2844158254,13.6072808512,72.9854791396,275.462339617,89.0805402054,42.9347740758,13.6072808512,35.1612110968,526.273197886
1479729600000,3326.76485986,345.21739893,35.0109688335,13.5848340987,69.5578246044,271.244178537,87.716100339,42.6698466272,13.5848340987,33.5229502297,513.322941826
1479816000000,3362.4221225,349.231372236,35.7366085661,13.5430325439,70.7658245183,274.942692667,88.9328219364,43.5407929925,13.5430325439,34.1024270714,518.021253633
1479902400000,3343.83481402,347.032842542,35.6589039298,13.548267974,71.1047858993,272.6266496,88.1390894929,43.3947355415,13.548267974,34.2537656197,519.515631484
1479988800000,3313.73155614,344.211808695,35.7375598195,13.3864094298,70.0297068573,270.539770475,87.4218330795,43.4867036973,13.3864094298,33.7373802696,515.607459084
1480075200000,3299.47802531,342.784239758,35.5421909366,13.4490603116,70.0602205757,270.04976985,87.2700398525,43.1888734586,13.4490603116,33.7546138917,515.823756083
1480161600000,3276.29740966,340.040162841,35.1190262109,13.3867218707,69.6495340362,267.378970522,86.4107395475,42.6834708582,13.3867218707,33.5490853592,514.316224829
1480248000000,3348.68296196,347.578376452,35.3422465122,13.4245685234,70.0693074809,272.81513015,88.1329306045,42.9616614602,13.4245685234,33.7611628252,515.348544005
1480334400000,3301.74765874,343.177257633,35.3917050808,13.3740404122,70.0114088791,269.706852215,87.1678539857,43.0102259181,13.3740404122,33.7255932085,515.554078734
1480420800000,3275.73223086,340.804253656,35.0587288477,13.1964508488,69.9092651773,267.334003904,86.4331776164,42.62199661,13.1964508488,33.6761195294,515.228548994
1480507200000,3285.79597904,341.648219161,35.5039006553,13.2629069188,71.7270238013,266.975345654,86.2910040972,43.1271715509,13.2629069188,34.5300000838,522.49558716
1480593600000,3278.82234503,340.851090368,35.344975772,13.1782195835,72.7720001103,265.498341109,85.7840367952,42.9637062489,13.1782195835,35.0207282028,526.59131068
1480680000000,3312.07460758,344.525424334,35.7308659502,13.0040301769,76.5975657223,269.015893846,86.9930045769,43.322949863,13.0040301769,36.8477324532,541.271004108
1480766400000,3289.12119742,342.53592355,35.4411684534,12.8644601403,75.5176143207,269.758934529,87.3235335975,42.8634527515,12.8644601403,36.3449604002,537.299287463
1480852800000,3284.42066277,340.104480707,35.3983531341,12.9831880143,75.8578233843,268.962196485,86.9666976609,42.8859246399,12.9831880143,36.5009693726,538.681392178
1480939200000,3116.67505757,322.601950077,33.4000241466,12.7997845795,72.5722593406,256.518197061,82.9400126652,40.4730317731,12.7997845795,34.9274870746,527.12040638
1481025600000,3122.36893115,322.693089369,33.2789672405,12.6888640413,74.5811574236,256.538927705,82.8797935581,40.2758260682,12.6888640413,35.8832741329,534.840679739
1481112000000,3177.28162922,328.390969833,34.4184149873,13.3548620999,74.7959941835,260.96926257,84.3301262168,41.8210949019,13.3548620999,35.9920727003,535.321895819
1481198400000,3287.1950839,339.834359932,34.9797321158,13.3883333129,76.4173443051,269.059066207,86.9400032319,42.5067123761,13.3883333129,36.7789386663,540.702882242
1481284800000,3294.76347508,338.768739731,34.8373993904,13.3704166124,76.3082753478,269.330595958,86.631940016,42.259432252,13.3704166124,36.7227825509,540.313162923
1481371200000,3284.45801701,337.979019221,34.7620338921,13.4918680177,76.782271044,268.429610573,86.3304715353,42.1231733448,13.4918680177,36.9326418805,542.208124316
1481457600000,3269.00051568,336.897357758,34.693122361,13.5361638112,75.5469776561,267.081906043,85.9717684644,42.0195943847,13.5361638112,36.3418589164,537.712024184
1481544000000,3294.43043887,340.216593762,35.0317770099,13.6185123763,77.8147786429,270.026629515,86.7157310334,42.4018011678,13.6185123763,37.4063219406,546.131881187
1481630400000,3312.25338349,342.035248571,35.0738293587,13.6721483873,77.9563568712,271.290276804,87.2791194644,42.4596422942,13.6721483873,37.4692698541,546.648979114
1481716800000,3325.86849745,343.716224132,35.0386114603,13.6363320834,77.9689182898,272.750381847,87.9640839696,42.4657299793,13.6363320834,37.4745337585,546.669058035
1481803200000,3307.29043054,342.591844826,34.8727582916,13.8010275036,77.5742574523,270.895005719,87.5387096315,42.218477727,13.8010275036,37.2823116599,545.274438218
1481889600000,3349.77391904,346.530122912,35.3786477079,13.8873112592,78.2242557834,272.44281497,88.380492803,42.8700556163,13.8873112592,37.5955448649,547.516547495
1481976000000,3329.14033001,344.892287107,35.2528495067,13.9104026199,79.6405306646,271.617596729,87.8388944773,42.7085278941,13.9104026199,38.2399649488,552.902370242
1482062400000,3347.32314891,347.331096924,35.5122965517,14.041279642,79.7780108603,272.162741825,88.2881282237,42.9566298637,14.041279642,38.3119601439,553.33388434
1482148800000,3374.1764924,351.666473954,35.9502778171,14.2645105388,80.1561955094,275.330309428,89.3063853066,43.4405063485,14.2645105388,38.5014824291,554.673098585
1482235200000,3337.83349648,349.870993661,35.7333816676,13.8734293228,80.0956045033,272.106847058,88.7592178028,43.1350484153,13.8734293228,38.4658632251,554.583652543
1482321600000,3349.11057817,351.719634217,35.9694440129,13.9872013342,83.1151141141,274.501894341,89.4649604451,43.47693759,13.9872013342,39.8758322628,565.590848331
1482408000000,3434.86604536,359.937655508,36.935760747,14.3189459338,94.03568652,280.206088096,91.4505203539,44.5402452804,14.3189459338,44.9538678493,604.479997676
1482494400000,3503.94397388,366.849832932,37.5573972972,14.7082396535,103.632014395,285.523908673,93.4036076853,45.2010656842,14.7082396535,49.4027483643,636.79180927
1482580800000,3704.81480305,386.853694807,39.689537239,14.764595822,101.960356101,302.287616335,98.561400584,47.8727278708,14.764595822,48.7698455068,630.245281334
1482667200000,3627.22006194,379.252329406,38.8816469439,14.784339197,95.4201388731,296.098671728,96.654989816,46.9039785746,14.784339197,45.7177166016,609.210432123
1482753600000,3673.38289782,382.803827157,39.2850222132,14.8151046656,100.995586926,299.627192665,97.6657519726,47.3876072662,14.8151046656,48.2978181282,627.903769771
1482840000000,3746.14134276,388.207780337,39.7803249292,15.3195970762,106.372775685,304.904391198,99.3002378414,47.9912078711,15.3195970762,50.7955395802,645.322065894
1482926400000,3854.76584029,396.448522609,40.7306983174,15.7442020065,114.001099102,313.457988374,101.347224021,49.20173874,15.7442020065,54.3587603636,669.363820431
1483012800000,3896.48101337,401.889145003,41.0583768116,16.2603833591,118.073683853,316.528007206,102.629029541,49.6091340837,16.2603833591,56.2443264938,681.816635647
1483099200000,3855.20160292,399.160243894,40.7939085802,17.2989093979,110.834927877,314.532954283,101.925851387,49.4067360505,17.2989093979,52.9022138539,659.987645046
1483185600000,3875.68798022,400.232225392,40.9491239645,17.0325618023,112.364092013,315.531652299,102.164269356,49.5565458703,17.0325618023,53.608651315,664.726684814
1483272000000,3980.3219783,411.46058145,42.1199656415,17.6773327986,117.905638899,324.441698035,105.014469653,50.9250719624,17.6773327986,56.2178889127,681.539337031
1483358400000,4090.74751754,423.278301405,43.2701977252,18.4631152008,130.089194312,333.691005584,107.955954733,52.2756714422,18.4631152008,61.8676832909,718.398431535
1483444800000,4131.92079101,429.180349524,43.9036652203,19.7609930843,130.468453188,337.841819137,109.497083031,53.0483375511,19.7609930843,62.0698723817,719.365046021
1483531200000,4587.48842238,476.933816874,48.5536474859,22.5415882284,145.071184453,376.069725176,121.648040109,58.6136789271,22.5415882284,68.9636857958,760.358533317
1483617600000,4549.79529986,472.277710219,48.20995746,22.2045338227,150.948894469,373.306225457,120.842378286,58.2690850937,22.2045338227,71.6265166371,776.92363811
1483704000000,3812.79087961,395.446790316,40.5384308533,17.6107459112,93.5276582753,311.58336163,101.191264936,49.0215156164,17.6107459112,44.9554131608,623.71650786
1483790400000,3715.23659142,386.352058975,39.5748943011,17.7935915632,91.2168048497,303.310021253,98.8770985693,47.8907553815,17.7935915632,43.8462702952,615.883023981
1483876800000,3871.24186109,401.964638619,41.0327869681,18.4545285824,98.7433129027,316.286835046,103.163278871,49.8490581398,18.4545285824,47.339421534,641.985190147
1483963200000,3821.55869737,396.857217669,40.5444038965,18.08524457,95.9529646419,311.55533191,101.636295021,49.1794129361,18.08524457,46.0963796264,632.690270412
1484049600000,3912.34705546,405.950313029,41.4496113281,18.2486853122,96.5647563864,318.422548448,103.734729839,50.1014197465,18.2486853122,46.6183491405,634.235887384
1484136000000,3666.22000415,379.600812674,38.8572191123,17.1790391323,81.3597671541,297.555848262,96.7747816141,46.846965499,17.1790391323,39.3962817723,582.698979066
1484222400000,3463.95914704,357.886938596,36.6461064764,16.2062908337,68.2430945074,280.39910889,91.1259675143,44.1523089403,16.2062908337,33.194025299,534.06134559
1484308800000,3606.71559871,372.989664508,38.1892418209,16.9228082037,74.7888938877,292.002414575,94.9347311078,45.9821551903,16.9228082037,36.2857102444,560.592518107
1484395200000,3697.10176164,382.698377673,39.117169962,17.3775788224,80.2068970453,300.256718618,97.6239886357,47.0763492087,17.3775788224,38.8079320978,581.487772225
1484481600000,3739.88005658,384.968175588,39.2008436228,17.4924730625,78.1049055103,303.068622796,98.7146665126,47.2323062337,17.4924730625,37.8251369712,573.33708732
1484568000000,3751.62981541,386.788105422,39.414673796,17.6144621528,78.8447287377,304.668623471,99.2647272865,47.564104339,17.6144621528,38.1722314552,576.229428119
1484654400000,3937.69723487,403.407070842,41.1928435509,18.6575090821,89.658605287,318.220051598,103.341623413,49.6816689946,18.6575090821,43.1958891447,617.206365623
1484740800000,4066.00661711,416.010901231,42.3711326872,19.2552127432,93.4826778526,328.497523196,106.773126109,51.1089692176,19.2552127432,44.9402419829,630.453333187
1484827200000,4002.91540722,409.368389957,41.6938502975,19.0702418728,90.9939974997,323.328180523,105.060144176,50.3695229001,19.0702418728,43.7928887633,622.016057029
1484913600000,4046.0714799,413.907932079,42.1919452508,19.3274665771,91.1479125514,327.611597801,106.488102597,50.9704221207,19.3274665771,43.9109020138,622.467850251
1485000000000,4114.08942991,419.984170392,42.7338403936,19.6101789239,97.6430959327,332.193783754,107.897176827,51.6199877959,19.6101789239,46.9031639709,645.481314553
1485086400000,4153.23133004,423.316006395,43.0856305744,19.9200435162,99.1040834047,334.899418883,108.746148371,52.0190855101,19.9200435162,47.5762662539,650.461570973
1485172800000,4094.83476636,418.544236644,42.6072374695,19.5337897251,97.8121203103,330.679408936,107.517010263,51.3937912828,19.5337897251,46.9507533047,646.190319344
1485259200000,3990.32284461,408.728586066,41.5832434244,19.0127530675,94.7053308897,323.227708595,105.182235008,50.1871240533,19.0127530675,45.4855032545,635.736848007
1485345600000,3925.69276648,401.9303296,40.9170863973,18.770962663,92.6064433275,317.471246733,103.304105375,49.2987752889,18.770962663,44.4956147281,628.595077247
1485432000000,4045.92717797,414.796908401,42.1449673037,19.5251440551,94.2288338473,327.105173559,106.483403438,50.7795047748,19.5251440551,45.2207501273,633.842308523
1485518400000,4084.51992099,417.151666114,42.2742659122,19.4738134301,97.012699176,327.913446146,106.740535884,50.8723395962,19.4738134301,46.5927084659,643.8218139
1485604800000,4104.73240322,419.65809163,42.472846366,19.5118311327,97.3649175341,329.768938751,107.43501741,51.1911468589,19.5118311327,46.7729929898,644.973347599
1485691200000,4145.34513702,426.034088198,42.6821715743,19.8732700842,97.5112868924,332.129397476,108.347239829,51.3995286889,19.8732700842,46.8378671996,645.394528907
1485777600000,4193.41810373,428.670128651,43.000779727,20.1692891975,97.2037844804,334.865864177,109.17091555,51.9076952708,20.1692891975,46.7155495769,644.196853468
1485864000000,4268.5258103,436.683673574,43.8468683901,20.2432045079,100.7933428,341.050324276,111.062600145,52.8312878058,20.2432045079,48.4682796941,656.34441974
1485950400000,4380.76284937,445.31469863,44.838194594,20.8170937369,108.446111578,349.302024457,113.553230033,54.0213374152,20.8170937369,52.0058337266,682.075394425
1486036800000,4425.88223715,449.508560382,45.2700405035,21.1563623788,112.561946605,352.900877963,114.611436057,54.5338536618,21.1563623788,53.8382863506,695.409352753
1486123200000,4498.60028001,457.301984335,46.0833594282,21.6792481251,117.943623037,359.728970417,116.896177831,55.5294339567,21.6792481251,56.3336660359,712.686500817
1486209600000,4554.11177764,462.432001599,46.3849615595,21.9835085436,118.988831894,362.692751852,117.823065399,55.9377022686,21.9835085436,56.8059055334,715.842709803
1486296000000,4572.06640209,464.585212591,46.5797775731,22.1240213052,121.823872391,364.179548597,118.220335043,56.1377956794,22.1240213052,58.072085918,724.652249083
1486382400000,4640.51726127,467.425924902,46.9086764616,23.4221511094,122.589627593,366.380034765,119.073003992,56.6497688735,23.4221511094,58.4186944898,726.945555034
1486468800000,4754.11094004,478.917504533,48.0397342417,24.0265269627,126.958300705,383.716967445,124.260881487,59.0411231286,24.0265269627,60.4952015422,740.14674364
1486555200000,4867.2245162,491.196964728,49.3341666408,27.407003837,125.214207246,382.77571483,125.143382675,59.7608455644,27.407003837,59.5419918405,734.089436771
1486641600000,4781.55279531,483.315466409,48.5308845793,25.8138421422,130.896232533,380.151696809,123.973888499,58.9482105703,25.8138421422,62.245309546,752.051194359
1486728000000,4420.3739352,446.621674735,44.8690121703,23.3077666733,106.383627017,351.15983672,114.652449052,54.5743651259,23.3077666733,50.8498170642,679.686768129
1486814400000,4524.56387767,457.279301664,45.8882105273,24.0444254306,112.616912779,360.578132243,117.647585451,55.9806490583,24.0444254306,53.7368506271,700.13902806
1486900800000,4528.25438918,457.075653528,45.7966014638,23.6219995967,112.642894332,361.059238903,117.503242073,55.8484377998,23.6219995967,53.7426162324,700.267549037
1486987200000,4466.98553095,450.476463655,45.167584637,22.8932110394,110.352377249,353.333771949,114.977182916,54.6815430402,22.8932110394,52.640636785,693.014653217
1487073600000,4529.66311784,455.271832735,45.5452984835,22.4141305189,112.934892395,358.137722738,115.312670507,54.832393959,22.4141305189,53.8409963754,701.330094735
1487160000000,4657.66350685,468.179474076,46.8933887563,22.4350338905,113.226073937,367.212936029,118.848527632,56.5354030027,22.4350338905,53.9329612278,701.49144849
1487246400000,4692.368231,471.934720515,47.2294966068,23.3802174585,116.403753878,369.469772236,119.477618227,56.7879932705,23.3802174585,55.4144173662,711.75359434
1487332800000,4667.61950406,468.355349407,46.9089401188,23.3635587889,120.097926064,366.130423272,118.019329703,56.0852549759,23.3635587889,57.0863378803,723.593819452
1487419200000,4720.36721386,474.143129976,47.3978544589,22.9525208151,124.968671455,367.554062579,119.340935155,56.672446527,22.9525208151,59.3204256007,738.887241899
1487505600000,4774.53234044,479.174410377,47.925285082,23.1011006098,124.226587506,370.067930638,120.101227568,57.0159989451,23.1011006098,58.9688690606,736.535443798
1487592000000,4811.85243452,481.656549268,48.2260521944,23.024117788,124.577236476,373.489827121,120.772887171,57.4274816432,23.024117788,59.1206725017,737.415199534
1487678400000,4817.37614411,481.750882534,48.3165464902,23.6568447791,135.459989008,373.343624674,120.575895346,57.4347215917,23.6568447791,64.0998545398,771.107974207
1487764800000,4890.95020753,490.036791008,49.0266117179,23.5621801583,136.625496735,375.570173699,122.072142922,58.0248479199,23.5621801583,64.6209483076,774.337322633
1487851200000,5037.38851828,503.938640273,50.3784464467,23.7779769686,143.362619644,386.611514273,125.935665826,59.8620640478,23.7779769686,67.7061762855,793.833419321
1487937600000,5138.52131726,513.843536405,51.3963370715,23.524446731,148.851344821,394.526922696,128.341639883,61.0185049293,23.524446731,70.1793792683,809.207667803
1488024000000,5154.37114179,515.890304439,51.6789220841,24.0087900172,152.267814061,397.609995935,129.578705514,61.6324925402,24.0087900172,71.7561075543,818.897745902
1488110400000,5218.49004915,521.457885478,52.2120805628,23.5565790991,149.732384485,398.805929062,130.058382725,61.8444266892,23.5565790991,70.5749364286,811.577712869
1488196800000,5231.27058282,523.453518809,52.4854543635,26.2407098267,152.44471095,398.970969777,130.334641045,61.9888544378,26.2407098267,71.7982607119,819.279595836
1488283200000,5199.11473956,520.533817579,52.1584610496,24.6579030831,153.561726596,397.4715489,130.065098145,61.8036619667,24.6579030831,72.2534443804,822.333206517
1488369600000,5549.0362995,554.463842762,55.5552559142,24.277932323,157.2820559,422.106975414,138.764753194,65.953641275,24.277932323,73.9615340679,831.775537941
1488456000000,6114.00683894,608.660563651,61.0430113177,25.0127230948,167.047268833,457.782684187,151.731867461,72.2317616908,25.0127230948,78.3499770811,857.091111691
1488542400000,6248.52905119,619.252834934,62.1544490149,26.402301689,181.046105635,467.280558245,154.681936828,73.7764344745,26.402301689,84.6252002438,893.195482398
1488628800000,6318.83308552,629.389313227,63.2597958195,26.9548962926,179.85729811,474.154332545,158.196123396,75.5520803731,26.9548962926,84.0643297318,889.823376895
1488715200000,6075.90443782,606.472354874,60.6673265207,26.0570892746,172.900101597,466.682975615,154.965457304,73.6694737889,26.0570892746,81.000023909,872.68819865
1488801600000,6288.64183317,622.216747128,62.2643343623,26.3034291084,180.561004713,476.655309318,158.020075641,75.1269087167,26.3034291084,84.2338070879,891.076036578
1488888000000,6093.66355123,606.419015363,60.5564284862,24.7147395521,164.6021533,461.20502576,153.550453935,72.9269747691,24.7147395521,77.0206929447,850.522803863
1488974400000,6179.09552541,614.484299106,61.4557645729,25.3749243753,162.580651901,470.46754864,156.824201017,74.6711244631,25.3749243753,76.0766912862,844.593314489
1489060800000,6031.8706918,601.677860747,59.9494227874,24.6600991525,151.520941542,455.874996752,153.235607669,72.8352678927,24.6600991525,70.8953964286,815.056042457
1489147200000,6097.28309413,609.343658406,60.7059791266,25.0962265268,158.67326251,459.917423897,155.169545758,73.7672781779,25.0962265268,74.2441483875,834.834276492
1489233600000,5994.61226936,598.844381686,59.6938164951,24.364897333,155.292250622,453.077781145,152.607839767,72.5879677948,24.364897333,72.6663591396,825.955305461
1489320000000,6047.98404987,606.48765399,60.5602373624,24.1655212004,154.946027307,457.405689108,154.893692397,73.6891797663,24.1655212004,72.5062493765,825.039427565
1489406400000,6608.04460926,643.41888907,64.2676845849,25.4118992788,167.65494228,511.644777601,164.744289685,78.2690222611,25.4118992788,78.463847893,859.380450427
1489492800000,7041.49456679,663.317157768,66.4788473198,25.7502489708,168.817321439,567.38156974,170.650781296,81.0153846212,25.7502489708,79.0316724931,861.92517407
1489579200000,7121.80865184,678.110013679,68.5337861828,26.0273166004,172.971534119,577.096551347,174.9243997,83.6511076497,26.0273166004,80.9790763317,872.839795518
1489665600000,7362.64615082,675.384769892,67.1147692528,25.514518418,168.008858579,620.378713146,172.119797953,81.8468090196,25.514518418,78.6802458972,859.758667154
1489752000000,6916.90498538,632.638764502,62.8379099358,23.4343297419,148.024218864,585.838100493,161.323539121,76.577284643,23.4343297419,69.3253465873,807.705060727
1489838400000,6674.9531804,617.584123042,61.2107313962,22.7257558739,134.05597826,562.465292634,157.113847362,74.5744973147,22.7257558739,62.7729819913,768.470054938
1489924800000,6397.6316149,597.312206528,59.0686204376,22.2110768545,111.471439179,531.261577241,151.470178517,71.7879890167,22.2110768545,52.1626619963,701.643152764
1490011200000,6761.53530439,635.909154417,62.8630695948,23.1480176601,123.320558287,560.138805554,160.490070445,76.4399336234,23.1480176601,57.7124430425,739.876244787
1490097600000,6960.54726936,652.426537318,64.7256606148,23.8256041412,131.005318319,577.845361949,165.524832001,78.7033167163,23.8256041412,61.3371676148,763.480103099
1490184000000,6956.32805237,657.645214571,65.4064779889,24.0677658227,127.615265266,572.041365145,166.940348547,79.5023442413,24.0677658227,59.737183422,753.164972248
1490270400000,6971.80212963,665.536818773,66.6103094474,24.6972156599,122.05690153,571.786546846,169.826714578,80.9274285004,24.6972156599,57.1210072264,735.837610544
1490356800000,7306.22117524,696.6121615,69.5779091613,26.1194753971,108.952914595,593.042131277,178.376898461,84.4985533993,26.1194753971,50.955189043,694.078983263
1490443200000,6909.62207118,668.834402348,67.8604921617,23.9716802637,92.3022245967,559.239220606,172.54782433,82.3794149034,23.9716802637,43.1608647247,639.810172111
1490529600000,7412.88194337,730.262937899,75.0989737063,25.372069839,103.785441399,592.848639627,189.045905653,90.7119105153,25.372069839,48.5416833972,680.528824271
1490616000000,7538.28756247,734.335691897,74.923890289,26.605946896,108.877088189,605.049399127,188.683334882,90.3356397275,26.605946896,50.922778057,697.408872645
1490702400000,7756.21005953,748.993705083,73.9604305672,27.6168221559,122.486176982,624.528651399,187.347428605,88.9820339466,27.6168221559,57.2984868673,742.319605761
1490788800000,7883.51823051,769.994151254,77.1010034571,27.8558918402,120.557716299,631.597381571,194.482528535,92.9200077254,27.8558918402,56.3888745832,736.130977022
1490875200000,8789.32314547,851.54207383,85.1255617113,28.6008848745,115.863385547,703.577034244,215.425047489,102.727048136,28.6008848745,54.2254565134,719.268939047
1490961600000,10427.4901019,1019.8003389,101.871439307,37.1342510764,119.3385154,829.23478508,257.816646273,122.979404206,37.1342510764,55.7897938379,727.241350363
1491048000000,10963.2151666,1076.69291035,107.812615062,43.7116856274,129.998576649,870.242678365,272.267238795,129.74541476,43.7116856274,60.7472361282,759.297759422
1491134400000,12843.8568091,1265.79919302,126.680997547,56.8476241355,130.896130844,1012.44936458,320.099651954,152.610352619,56.8476241355,61.0962189107,758.575876969
1491220800000,15697.6448894,1570.68782147,157.342371485,68.8816348884,143.305809953,1221.77156462,405.330633326,189.98787555,68.8816348884,66.8576134163,792.874331857
1491307200000,14144.4403396,1399.78674751,139.274776765,61.8076095464,144.366911356,1112.27035045,358.207057322,168.162805193,61.8076095464,67.379665322,797.453565351
1491393600000,14487.6952907,1436.34409263,142.928587057,61.7341418223,140.16494224,1139.93019524,369.317135169,172.69257346,61.7341418223,65.4243417526,785.017507276
1491480000000,15164.9910436,1489.31609216,147.799342269,58.0060201214,149.589538694,1196.7112299,380.84567527,178.272358004,58.0060201214,69.8829181129,811.98312384
1491566400000,14633.5662747,1431.0567871,140.128022345,60.2301487701,152.751386537,1154.91585086,361.586559658,168.831709157,60.2301487701,71.3472234397,820.980708191
1491652800000,15389.9950169,1504.99454026,148.343148069,64.5670070598,155.478205371,1199.50582829,375.452408895,178.919776346,64.5670070598,73.4833582372,823.76133342
1491739200000,14735.9689528,1440.66694982,143.470257849,61.0679685487,152.994239863,1140.34355499,356.887079473,172.972369092,61.0679685487,71.2147650458,819.490281001
